id_kandidat,cv_text,id_lowongan,job_desc,label
C0623,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Python.",L003,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 4 tahun.",1
C0624,Pengalaman 1 tahun sebagai admin dengan kemampuan Inventory Control.,L004,"Staff Administrasi dibutuhkan, harus menguasai Inventory Control, pengalaman minimal 1 tahun.",1
C0625,Pengalaman 4 tahun sebagai admin dengan kemampuan ERP.,L005,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 7 tahun.",0
C0626,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Excel.",L006,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 2 tahun.",1
C0627,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Java.",L007,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 5 tahun.",0
C0628,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Java.",L008,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 5 tahun.",0
C0629,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada SEO.,L009,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 5 tahun.",1
C0630,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan MYOB.",L010,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 5 tahun.",0
C0631,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Tableau.",L001,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 6 tahun.",0
C0632,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan SAP.",L002,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 3 tahun.",1
C0633,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Java.",L003,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 5 tahun.",0
C0634,Pengalaman 3 tahun sebagai admin dengan kemampuan ERP.,L004,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 6 tahun.",0
C0635,Pengalaman 2 tahun sebagai admin dengan kemampuan Inventory Control.,L005,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 5 tahun.",0
C0636,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan Excel.",L006,"Dicari Software Engineer dengan keahlian Java, minimal pengalaman 8 tahun.",0
C0637,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Node.js.",L007,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 3 tahun.",0
C0638,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada SEO.,L008,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 5 tahun.",0
C0639,Pengalaman 5 tahun sebagai admin dengan kemampuan ERP.,L009,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 6 tahun.",0
C0640,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L010,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 1 tahun.",1
C0641,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Excel.",L001,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 6 tahun.",0
C0642,"Saya lulusan Statistika, pengalaman 5 tahun sebagai Data Analyst menggunakan Pandas.",L002,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 8 tahun.",0
C0643,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai React.",L003,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 6 tahun.",0
C0644,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada SEO.,L004,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 3 tahun.",1
C0645,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Java.",L005,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 7 tahun.",0
C0646,Pengalaman 4 tahun sebagai admin dengan kemampuan Email Management.,L006,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 4 tahun.",1
C0647,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Python.",L007,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 5 tahun.",0
C0648,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L008,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 3 tahun.",1
C0649,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan SAP.",L009,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 1 tahun.",1
C0650,Pengalaman 2 tahun sebagai admin dengan kemampuan Inventory Control.,L010,"Lowongan Accounting Staff, menguasai Accurate, pengalaman kerja minimal 4 tahun.",0
C0651,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai Spring Boot.",L001,"Staff Administrasi dibutuhkan, harus menguasai Inventory Control, pengalaman minimal 4 tahun.",0
C0652,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Pandas.",L002,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 7 tahun.",0
C0653,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Pandas.",L003,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 1 tahun.",1
C0654,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai Spring Boot.",L004,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 2 tahun.",0
C0655,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Accurate.",L005,"Dicari Software Engineer dengan keahlian React, minimal pengalaman 4 tahun.",0
C0656,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Accurate.",L006,"Lowongan Accounting Staff, menguasai Accurate, pengalaman kerja minimal 2 tahun.",1
C0657,Saya memiliki pengalaman 2 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L007,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 4 tahun.",0
C0658,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Pandas.",L008,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 3 tahun.",1
C0659,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan SQL.",L009,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 7 tahun.",0
C0660,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan SAP.",L010,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 5 tahun.",0
C0661,Pengalaman 3 tahun sebagai admin dengan kemampuan Microsoft Excel.,L001,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 3 tahun.",1
C0662,Pengalaman 4 tahun sebagai admin dengan kemampuan Microsoft Excel.,L002,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 4 tahun.",1
C0663,Saya memiliki pengalaman 2 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L003,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 2 tahun.",1
C0664,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Excel.",L004,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 4 tahun.",0
C0665,Pengalaman 3 tahun sebagai admin dengan kemampuan Filing System.,L005,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 3 tahun.",1
C0666,Pengalaman 2 tahun sebagai admin dengan kemampuan Filing System.,L006,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 4 tahun.",0
C0667,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan MYOB.",L007,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 2 tahun.",1
C0668,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan Tax Reporting.",L008,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 5 tahun.",1
C0669,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L009,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 6 tahun.",0
C0670,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Pandas.",L010,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 5 tahun.",0
C0671,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan SQL.",L001,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 4 tahun.",0
C0672,Saya memiliki pengalaman 2 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L002,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 3 tahun.",0
C0673,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai Spring Boot.",L003,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 3 tahun.",0
C0674,Pengalaman 1 tahun sebagai admin dengan kemampuan Email Management.,L004,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 3 tahun.",0
C0675,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Python.",L005,"Dicari Software Engineer dengan keahlian React, minimal pengalaman 6 tahun.",0
C0676,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L006,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 1 tahun.",1
C0677,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Java.",L007,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 5 tahun.",0
C0678,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai React.",L008,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 4 tahun.",0
C0679,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan Tax Reporting.",L009,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 2 tahun.",0
C0680,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan Tax Reporting.",L010,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 5 tahun.",1
C0681,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai Java.",L001,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 4 tahun.",0
C0682,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Python.",L002,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 5 tahun.",0
C0683,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan Accurate.",L003,"Lowongan Accounting Staff, menguasai Accurate, pengalaman kerja minimal 5 tahun.",1
C0684,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan SQL.",L004,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 1 tahun.",1
C0685,Saya memiliki pengalaman 2 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L005,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 5 tahun.",0
C0686,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan SQL.",L006,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 7 tahun.",0
C0687,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Python.",L007,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 5 tahun.",0
C0688,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan Accurate.",L008,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 3 tahun.",0
C0689,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Python.",L009,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 3 tahun.",1
C0690,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan SAP.",L010,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 6 tahun.",0
C0691,Pengalaman 3 tahun sebagai admin dengan kemampuan Microsoft Excel.,L001,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 3 tahun.",1
C0692,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada SEM.,L002,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 8 tahun.",0
C0693,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Excel.",L003,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 3 tahun.",0
C0694,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan SQL.",L004,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 4 tahun.",0
C0695,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Pandas.",L005,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 2 tahun.",0
C0696,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada SEO.,L006,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 5 tahun.",0
C0697,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Python.",L007,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 4 tahun.",0
C0698,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan Tax Reporting.",L008,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 5 tahun.",1
C0699,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Tableau.",L009,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 4 tahun.",0
C0700,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan Excel.",L010,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 1 tahun.",1
C0701,"Saya lulusan Statistika, pengalaman 5 tahun sebagai Data Analyst menggunakan Pandas.",L001,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 8 tahun.",0
C0702,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Java.",L002,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 6 tahun.",0
C0703,Saya memiliki pengalaman 2 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L003,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 3 tahun.",0
C0704,Pengalaman 5 tahun sebagai admin dengan kemampuan Filing System.,L004,"Dicari Software Engineer dengan keahlian React, minimal pengalaman 7 tahun.",0
C0705,Pengalaman 5 tahun sebagai admin dengan kemampuan ERP.,L005,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 8 tahun.",0
C0706,Pengalaman 4 tahun sebagai admin dengan kemampuan Filing System.,L006,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 4 tahun.",1
C0707,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan SQL.",L007,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 4 tahun.",0
C0708,Pengalaman 5 tahun sebagai admin dengan kemampuan Inventory Control.,L008,"Staff Administrasi dibutuhkan, harus menguasai Inventory Control, pengalaman minimal 5 tahun.",1
C0709,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Spring Boot.",L009,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 2 tahun.",1
C0710,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Spring Boot.",L010,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 4 tahun.",0
C0711,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Excel.",L001,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 5 tahun.",0
C0712,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Python.",L002,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 4 tahun.",0
C0713,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan SQL.",L003,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 4 tahun.",1
C0714,Pengalaman 3 tahun sebagai admin dengan kemampuan Email Management.,L004,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 3 tahun.",1
C0715,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Python.",L005,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 5 tahun.",1
C0716,Pengalaman 4 tahun sebagai admin dengan kemampuan ERP.,L006,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 7 tahun.",0
C0717,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Python.",L007,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 7 tahun.",0
C0718,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan Accurate.",L008,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 7 tahun.",0
C0719,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Python.",L009,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 6 tahun.",0
C0720,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan MYOB.",L010,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 7 tahun.",0
C0721,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Python.",L001,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 3 tahun.",1
C0722,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan MYOB.",L002,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 4 tahun.",0
C0723,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Excel.",L003,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 4 tahun.",0
C0724,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai React.",L004,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 4 tahun.",0
C0725,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L005,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 3 tahun.",1
C0726,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Python.",L006,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 6 tahun.",0
